"id","region","year","vybyv","pribyv","coefmigr","migrplus","pop","ipc","avto","longf","longm","long","estprir","infmort","income","goods","gini","belowmin","incgroup","badwater","vrppc","percmin","totsp","famsubs","docload","unemp"
13,"Марий Эл",2009,9276,8873,-17.088,-403,0.700499,0.0848999999999999,1.403,7.4,6.1,6.73,-2.2,7.23,9.2054,0.714,0.389,24.1,5.9,6.223,8.24074166666667,24.1,22.1,5.2,2.909,0.115
13,"Марий Эл",2010,11489,9853,-28.132,326,0.697436,0.1147,1.458,7.43,6.1,6.73,-2.5,6.545,10.3357,0.699,0.387,24,5.9,6.034,9.84253333333333,24,22.4,16.9,2.989,0.105
13,"Марий Эл",2011,20368,18067,-40.867,-2301,0.693958,0.0598,1.551,7.508,6.194,6.831,-1.1,5.9,11.3284,0.737,0.388,24.2,5.9,5.722,11.6869833333333,24.2,22.7,11,2.886,0.101
13,"Марий Эл",2012,22499,20028,-43.188,491,0.691392,0.0625,1.661,7.555,6.282,6.904,0.5,8.3,12.5322,0.742,0.389,20,5.9,5.11,14.126225,20,23.2,6.6,2.88,0.065
13,"Марий Эл",2013,22626,20319,-39.433,-2307,0.689518,0.0654000000000001,1.797,7.613,6.282,6.93,0.9,7.3,14.5172,0.724,0.39,19.5,5.8,5.543,15.2220166666667,19.5,23.5,4,2.855,0.052
13,"Марий Эл",2014,21244,19323,-37.671,705,0.688061,0.1156,1.967,7.639,6.287,6.942,1,8.2,16.375,0.724,0.383,19.7,6,4.975,17.4573416666667,19.7,24,2.8,2.87,0.053
14,"Мордовия",2005,11990,9621,-29.334,-2547,0.868276,0.0887,1.044,7.4,6.01,6.67,-8.6,9.114,4.1029,0.587,0.341,30.1,7.1,5.272,4.24855,30.1,22,4.2,1.946,0.066
14,"Мордовия",2006,12080,9506,-33.623,-30.2,0.861304,0.0808,1.078,7.43,6.17,6.79,-7.6,6.782,4.8269,0.612,0.345,28.7,6.9,5.146,5.60915,28.34,22.5,5.6,1.956,0.046
14,"Мордовия",2007,12589,10927,-31.622,-2703,0.854781,0.123,1.202,7.54,6.21,6.85,-6.6,5.867,6.0604,0.63,0.356,24.6,6.7,5.004,7.51155833333333,24.24,22.9,6.7,1.974,0.035
14,"Мордовия",2008,11655,9247,-36.968,-28.78,0.84831,0.144,1.359,7.54,6.27,6.89,-5.8,5.92,8.2696,0.618,0.37,20.4,6.3,4.895,9.239775,20,23.4,5.9,1.962,0.027
14,"Мордовия",2009,10314,8733,-29.855,-2514,0.842073,0.0905,1.539,7.57,6.3,6.92,-5.9,6.647,9.5222,0.613,0.37,19.7,6.3,4.717,8.99194166666667,19.3,23.9,4,1.971,0.052
14,"Мордовия",2010,11999,9845,-33.245,612,0.836224,0.0945,1.699,7.53,6.34,6.93,-6.2,6.256,11.2942,0.582,0.374,18.3,6.2,4.643,10.4979583333333,18.3,24,17.6,1.932,0.054
14,"Мордовия",2011,19167,15743,-50.521,-4190,0.829359,0.0514,1.76,7.623,6.412,7.011,-5.3,5.2,11.948,0.61,0.367,20.2,6.4,4.216,12.053,20.2,24.5,12.8,1.93,0.052
14,"Мордовия",2012,22745,19602,-56.946,1360,0.82201,0.0604000000000001,1.966,7.694,6.459,7.072,-4.5,8,13.0813,0.615,0.376,18,6.2,3.869,13.6165833333333,18,25,12.7,1.902,0.049
14,"Мордовия",2013,22632,20061,-58.588,-4777,0.815361,0.0627,1.894,7.639,6.479,7.056,-4.7,7.4,14.4328,0.616,0.374,19,6.2,3.515,15.19835,18.2,25.5,5.3,1.868,0.044
14,"Мордовия",2014,22561,22781,-46.032,3644,0.810522,0.1159,2.343,7.766,6.52,7.138,-4.3,6,16.134,0.628,0.371,17.2,6.3,3.378,17.5715583333333,17.2,26,4.5,1.854,0.042
15,"Якутия",2005,24197,19113,-54.824,-5084,0.953782,0.1205,1.268,7.15,5.87,6.47,4,10.579,11.3499,0.597,0.396,20,5.7,7.852,15.9913333333333,20,19.5,10.9,2.027,0.092
15,"Якутия",2006,26280,21114,-57.148,-46.64,0.955246,0.1186,1.326,7.19,5.98,6.55,4.7,10.586,13.5549,0.611,0.401,18.9,5.6,7.932,18.0446583333333,18.9,19.6,9,1.864,0.095
15,"Якутия",2007,30751,25268,-63.644,-5483,0.957514,0.09,1.352,7.21,6.07,6.61,6.3,10.44,15.5712,0.622,0.399,20.3,5.6,9.682,21.118625,20.14,19.8,8.9,1.917,0.077
15,"Якутия",2008,28672,21205,-85.958,-78.55,0.958492,0.125,1.368,7.18,6.03,6.58,6,9.125,18.5864,0.614,0.403,19,5.5,9.262,26.9101833333333,18.8,19.9,9,1.85,0.09
15,"Якутия",2009,22012,14989,-79.368,-7023,0.958197,0.0815000000000001,1.425,7.24,6.09,6.64,6.9,8.891,21.1617,0.617,0.401,19.6,5.6,9.101,28.5433416666667,19.4,20.2,10,1.814,0.087
15,"Якутия",2010,21679,14553,-79.38,-7126,0.958298,0.0597,1.418,7.31,6.1,6.68,7,7.212,23.0881,0.626,0.401,19,5.6,8.583,33.6382083333333,19,20.2,10.3,1.751,0.089
15,"Якутия",2011,36199,26390,-109.638,-9809,0.957058,0.0698999999999999,1.424,7.396,6.188,6.767,7.7,6.3,25.6169,0.624,0.403,18.6,5.5,8.673,42.3895333333333,18.6,20.4,8.1,1.762,0.09
15,"Якутия",2012,41364,33005,-97.152,941,0.955719,0.0539,1.48,7.389,6.237,6.793,8.5,9.6,28.7011,0.611,0.405,16.7,5.5,8.133,47.1989166666667,16.7,20.7,9.9,1.788,0.08
15,"Якутия",2013,42172,33042,-100.702,-9130,0.955191,0.0598,2.067,7.5,6.354,6.913,8.8,9.6,31.5282,0.611,0.405,16.7,5.5,7.563,49.7531166666667,16.3,20.6,9.2,1.778,0.074
15,"Якутия",2014,38194,31486,-73.15,294,0.955849,0.1028,2.203,7.55,6.434,6.981,9.2,8,34.205,0.64,0.403,17.4,5.5,7.895,57.5535416666667,17.4,21.1,9.1,1.757,0.073
16,"Осетия",2005,10231,8935,-39.199,-1296,0.706644,0.1144,1.28,7.6,6.33,6.96,-1,8.868,4.6688,0.613,0.351,17,6.8,9.602,3.67726666666667,17,25.5,2.2,1.512,0.088
16,"Осетия",2006,9739,8675,-43.555,-15.16,0.707848,0.1112,1.407,7.71,6.44,7.07,0.2,9.813,5.9767,0.642,0.351,16.5,6.8,9.025,5.10246666666667,16.34,25.7,1.4,1.499,0.083
16,"Осетия",2007,9983,9245,-49.215,-738,0.710155,0.118,1.52,7.71,6.61,7.17,2.5,10.434,7.7817,0.604,0.369,13.1,6.3,8.801,6.19638333333333,12.9,25.8,1.9,1.436,0.098
16,"Осетия",2008,10307,7652,-61.468,-37.81,0.711585,0.143,1.576,7.71,6.56,7.14,2.8,9.585,9.8475,0.617,0.375,12.1,6.2,8.709,6.75808333333333,11.9,26.1,1.1,1.438,0.098
16,"Осетия",2009,9611,6632,-57.483,-2979,0.711693,0.0836,1.727,7.76,6.6,7.19,2.9,8.787,9.9777,0.709,0.361,14,6.5,8.843,7.50339166666667,13.7,26.2,3,1.41,0.104
16,"Осетия",2010,10179,7037,-58.924,1049,0.712103,0.1065,1.853,7.82,6.69,7.27,3.6,7.498,13.1929,0.644,0.367,10.5,6.4,8.219,8.81513333333333,10.5,26.1,4.5,1.413,0.097
16,"Осетия",2011,17139,11057,-105.17,-6082,0.710757,0.0556,1.949,7.819,6.675,7.259,3.7,9.4,13.757,0.76,0.366,12.6,6.4,9.679,10.0686916666667,12.6,26.3,5.7,1.343,0.083
16,"Осетия",2012,18960,12775,-108.596,470,0.707577,0.0634999999999999,2.068,7.86,6.787,7.341,4.7,11.6,16.1649,0.731,0.379,10.4,6.1,10.65,11.4768166666667,10.4,26.5,4.9,1.409,0.079
16,"Осетия",2013,19672,14160,-95.383,-5512,0.70505,0.0606,2.241,7.906,6.846,7.394,4.8,10.1,17.7881,0.732,0.375,11.3,6.2,8.692,14.0223583333333,12.1,26.9,4.8,1.394,0.081
16,"Осетия",2014,17214,15263,-47.43,864,0.704624,0.1023,2.425,7.848,6.876,7.382,4.6,10.7,19.82,0.72,0.373,12.1,6.2,8.362,14.9993916666667,12.1,27.1,3.1,1.422,0.093
17,"Татарстан",2005,51444,57590,9.222,0,3.764883,0.0881,1.257,7.5,6.13,6.79,-4,8.044,7.3835,0.68,0.397,12.8,5.7,52.893,10.685575,12.8,20.5,3.4,2.226,0.067
17,"Татарстан",2006,50227,59469,8.431,29.02,3.762353,0.0734999999999999,1.343,7.56,6.27,6.9,-3.2,8.241,9.3655,0.699,0.401,9.9,5.6,51.196,13.4204916666667,9.9,20.9,4.4,2.21,0.056
17,"Татарстан",2007,52790,63135,7.501,0,3.764942,0.116,1.501,7.58,6.32,6.94,-2.1,7.825,11.5669,0.738,0.409,8.7,5.4,49.345,16.7643416666667,8.7,21.3,6.1,2.235,0.056
17,"Татарстан",2008,48797,59230,7.032,27.71,3.770152,0.118,1.695,7.62,6.4,7,-1.3,6.002,14.1637,0.793,0.41,8.6,5.4,47.713,20.4690416666667,8.64,21.9,6.9,2.325,0.049
17,"Татарстан",2009,42666,53877,5.875,0,3.778992,0.0745999999999999,1.863,7.66,6.5,7.08,-0.4,5.923,15.8925,0.761,0.412,8.3,5.3,43.94,19.5172,8.3,22.2,6.1,2.278,0.084
17,"Татарстан",2010,52614,57305,8.043,4691,3.785971,0.0823999999999999,1.9,7.65,6.44,7.04,-0.2,5.619,18.424,0.758,0.416,7.7,5.2,48.959,22.0468083333333,7.7,22.8,16.6,2.265,0.062
17,"Татарстан",2011,75270,87268,9.035,0,3.795337,0.0590000000000001,1.974,7.718,6.538,7.13,1,5,20.2226,0.807,0.411,8.1,5.3,49.788,28.674375,8.1,23.3,8.4,2.261,0.047
17,"Татарстан",2012,90702,100488,7.483,9786,3.812613,0.0644,2.122,7.753,6.595,7.18,2.3,6.4,24.0043,0.801,0.425,6.5,5.1,48,31.408925,6.5,23.7,9.3,2.384,0.041
17,"Татарстан",2013,92302,98228,6.961,0,3.830134,0.0634,2.302,7.773,6.635,7.212,2.6,7,26.1612,0.808,0.421,7.2,5.1,46.664,33.755825,7.2,24.2,5.9,2.414,0.04
17,"Татарстан",2014,99311,106559,12.616,7248,3.846633,0.0968000000000001,2.501,7.783,6.639,7.217,2.5,6.5,29.83,0.771,0.423,7,5.1,43.942,36.2090916666667,7,24.7,4,2.376,0.04
18,"Тыва",2005,8145,7324,-26.987,-821,0.303478,0.0990000000000001,0.731,6.16,5.06,5.58,5.4,19.276,4.1615,0.471,0.367,44.4,6.4,0.843,3.202475,44.4,12.4,1.7,2.335,0.219
18,"Тыва",2006,8035,6835,-39.918,-38.84,0.302623,0.0718000000000001,0.814,6.35,5.31,5.82,7.1,15.106,4.8196,0.494,0.364,40.4,6.5,0.81,4.170975,41.3,12.4,6,2.277,0.203
18,"Тыва",2007,8564,6863,-59.095,-1701,0.30307,0.108,0.875,6.46,5.34,5.88,12.8,16.311,5.9592,0.478,0.362,36,6.5,0.803,5.32995,37.2,12.3,2.2,2.293,0.169
18,"Тыва",2008,8798,6771,-68.66,-64.81,0.304545,0.148,1.04,6.56,5.48,6.01,14.3,13.245,8.0841,0.417,0.369,30.4,6.3,0.846,6.53175,31.6,12.3,2.7,2.224,0.186
18,"Тыва",2009,9783,8323,-51.32,-1460,0.306315,0.0802,1.154,6.55,5.4,5.96,14.9,16.115,10.0418,0.371,0.376,26.9,6.2,0.961,7.324125,28,12.5,5.9,2.181,0.214
18,"Тыва",2010,9781,8030,-58.786,-1751,0.307728,0.0831,1.191,6.66,5.46,6.05,15.2,12.959,10.1596,0.423,0.37,29.6,6.3,0.877,8.333325,29.6,13,3,2.195,0.217
18,"Тыва",2011,12573,8713,-126.611,-3860,0.30874,0.0727,1.274,6.658,5.625,6.139,16.5,13.5,10.9628,0.451,0.368,30.6,6.4,0.852,9.01483333333333,30.6,13.1,3.1,2.172,0.173
18,"Тыва",2012,14189,10507,-119.973,41,0.309904,0.0745,1.354,6.691,5.553,6.109,15.5,18.1,12.0144,0.462,0.376,27.9,6.2,0.814,10.048575,27.9,13.2,4.6,2.128,0.184
18,"Тыва",2013,13837,10426,-109.8,-3411,0.311111,0.0541,1.49,6.751,5.637,6.179,15.2,16.9,13.4718,0.452,0.377,35.1,6.1,0.747,11.0621416666667,33.4,12.9,6.3,2.092,0.193
18,"Тыва",2014,12564,10078,-87.86,48,0.312769,0.0948999999999999,1.689,6.722,5.663,6.179,14.4,15.4,14.083,0.472,0.377,34.7,6.1,0.74,12.4445666666667,34.7,13.1,6.2,2.133,0.186
19,"Удмуртия",2005,20060,18307,-13.774,-1753,1.550056,0.0927,1.479,7.22,5.75,6.44,-4.4,11.573,4.6569,0.654,0.331,22.4,7.3,2.795,7.52635833333333,22.4,18.4,1.5,1.758,0.078
19,"Удмуртия",2006,19997,17960,-16.541,-13.22,1.542211,0.093,1.481,7.34,5.94,6.61,-3,10.836,6.262,0.624,0.349,19,6.8,3.009,8.90758333333333,19.04,18.9,2.4,1.716,0.084
19,"Удмуртия",2007,18296,15234,-22.236,-3062,1.535774,0.139,1.59,7.39,6,6.67,-1.3,7.945,7.8238,0.647,0.356,17.3,6.7,2.712,11.158725,17.3,19.4,2.3,1.731,0.081
19,"Удмуртия",2008,16552,13319,-23.514,-21.12,1.530591,0.137,1.7,7.43,6.07,6.73,-0.7,8.735,9.5866,0.712,0.362,16.1,6.5,2.457,13.2375583333333,16.1,19.5,2.3,1.712,0.078
19,"Удмуртия",2009,14370,11304,-22.12,-3066,1.526676,0.0963,1.828,7.52,6.18,6.84,0.6,7.67,11.06,0.664,0.368,14.9,6.4,2.269,12.605725,14.9,19.6,5,1.706,0.088
19,"Удмуртия",2010,15961,12350,-24.607,187,1.522753,0.1094,1.896,7.48,6.16,6.81,0.3,6.631,12.9836,0.669,0.374,13.7,6.2,10.503,15.0264083333333,13.7,20,13.2,1.709,0.093
19,"Удмуртия",2011,30778,26932,-32.187,-3846,1.51924,0.0672,1.946,7.526,6.258,6.888,1,5.8,14.4523,0.713,0.372,14,6.3,12.67,18.4293916666667,14,20.3,18,1.719,0.069
19,"Удмуртия",2012,39552,35454,-34.396,1044,1.517891,0.0719,2.065,7.607,6.34,6.973,2.4,8.5,16.6936,0.71,0.382,11.1,6,11.712,20.46605,11.1,20.6,15.1,1.82,0.06
19,"Удмуртия",2013,43883,40435,-26.295,-3448,1.517371,0.0652,2.164,7.633,6.352,6.992,1.9,8,18.6603,0.714,0.38,11.1,6.1,11.219,22.2493583333333,11.2,20.9,14.7,1.855,0.057
19,"Удмуртия",2014,46799,44622,-21.012,769,1.517261,0.0958,2.505,7.652,6.355,7.003,1.7,8.2,21.198,0.693,0.378,11.3,6.1,11.607,24.2739583333333,11.3,21.2,8.8,1.862,0.05
20,"Хакасия",2005,14549,15036,3.601,487,0.535899,0.1024,1.851,6.82,5.5,6.11,-6,17.452,5.1765,0.567,0.352,26.9,6.8,4.992,6.48871666666667,26.9,19.4,7.1,2.645,0.089
20,"Хакасия",2006,13414,13264,-8.902,-2.79,0.532482,0.0925,1.864,7.07,5.85,6.44,-2.8,15.614,6.4255,0.592,0.361,24,6.5,4.373,8.40236666666667,24.34,19.7,5.2,2.552,0.091
20,"Хакасия",2007,14271,14832,-11.954,561,0.531224,0.113,2.097,7.22,6.02,6.61,0.1,13.541,8.0669,0.613,0.372,20.2,6.3,4.463,9.9961,20.5,20,5.7,2.557,0.066
20,"Хакасия",2008,12107,12423,-16.366,5.88,0.53159,0.13,2.102,7.24,6.06,6.64,0.9,11.511,10.3036,0.601,0.378,18.5,6.1,4.355,11.3353083333333,18.8,20.2,6.1,2.539,0.072
20,"Хакасия",2009,11241,11531,-9.017,290,0.532307,0.1102,2.058,7.29,6.14,6.71,1.5,8.208,10.7057,0.654,0.37,20.8,6.3,3.996,12.6837583333333,21.1,20.5,7.1,2.589,0.086
20,"Хакасия",2010,13280,12776,-13.258,-504,0.532513,0.0836,2.092,7.26,6.16,6.71,1.2,8.472,12.8064,0.619,0.378,18.4,6.1,3.846,15.0293416666667,18.4,21,11.7,2.625,0.091
20,"Хакасия",2011,18840,17830,-34.704,-1010,0.53221,0.0759,2.236,7.351,6.203,6.775,1.7,9.5,14.2228,0.681,0.377,18.6,6.1,3.606,17.7073083333333,18.6,21.3,9.8,2.637,0.072
20,"Хакасия",2012,22078,21571,-22.194,597,0.53258,0.0598,2.477,7.347,6.186,6.764,2.6,12.9,16.0116,0.722,0.386,16.3,5.9,3.394,20.4411416666667,16.3,21.6,6.9,2.59,0.079
20,"Хакасия",2013,23478,23157,-20.523,-321,0.533552,0.0539,2.644,7.414,6.295,6.857,2.6,10,17.8757,0.694,0.383,16.9,6,3.041,22.1550583333333,16.6,21.9,6.4,2.514,0.06
20,"Хакасия",2014,23101,23672,-8.823,1053,0.534938,0.1046,2.925,7.466,6.302,6.883,2.1,8.4,18.385,0.729,0.364,17.5,6.5,3.016,24.992775,17.5,22.3,8.2,2.498,0.058
22,"Чувашия",2005,21943,21422,-5.222,-80,1.284984,0.0752,0.811,7.34,5.99,6.63,-5.1,7.78,3.9585,0.721,0.336,26.7,7.2,12.118,4.50015833333333,26.7,20.6,5.7,2.102,0.117
22,"Чувашия",2006,22634,22246,-3.831,-3.01,1.273758,0.0843000000000001,0.874,7.36,6.07,6.69,-4.4,9.12,5.4488,0.664,0.355,21,6.7,12.102,6.09560833333333,21.44,21,5.7,2.051,0.086
22,"Чувашия",2007,21159,21294,-5.34,-10,1.265815,0.135,1.013,7.42,6.1,6.73,-3,6.506,6.8487,0.679,0.36,20.2,6.6,11.839,8.12739166666667,20.6,21.5,4.1,2.056,0.09
22,"Чувашия",2008,21230,21491,-7.258,2.04,1.260627,0.142,1.118,7.45,6.15,6.78,-2.7,5.89,8.7322,0.721,0.365,18.9,6.4,11.514,10.2483583333333,19.3,22,4.1,2.057,0.08
22,"Чувашия",2009,19643,20025,-7.939,-15,1.257045,0.0626,1.27,7.52,6.29,6.89,-1.1,6.725,9.5863,0.711,0.365,19,6.4,9.111,9.275025,19.5,22.3,2.7,2.116,0.116
22,"Чувашия",2010,22239,21435,-14.02,-804,1.253185,0.0984,1.32,7.52,6.23,6.85,-1.6,5.447,11.0658,0.698,0.368,18.2,6.4,8.647,10.4869166666667,18.2,23.3,5.7,2.102,0.095
22,"Чувашия",2011,35392,32644,-34.29,362,1.248765,0.0615000000000001,1.39,7.617,6.344,6.966,-0.7,3.5,12.083,0.751,0.363,19.3,6.5,1.037,12.5981583333333,19.3,23.8,4.1,2.045,0.078
22,"Чувашия",2012,40490,36044,-41.446,-4446,1.245222,0.0584,1.498,7.648,6.431,7.031,0.7,5.3,13.7589,0.738,0.377,16,6.1,1.053,14.577125,16,24.3,3.9,2.055,0.059
22,"Чувашия",2013,40213,35739,-45.027,69,1.241707,0.0633,1.636,7.719,6.459,7.079,0.9,4.8,15.264,0.739,0.374,16.5,6.2,0.995,14.9758833333333,16,24.8,4,2.035,0.057
22,"Чувашия",2014,40167,37565,-30.669,-2602,1.239028,0.1094,1.851,7.702,6.446,7.062,0.6,4.4,16.681,0.739,0.369,16.1,6.3,0.898,15.8113666666667,16.1,25.4,3.2,2.056,0.05
23,"Алтайс. к.",2005,56905,50503,-30.518,-24.1,2.52147,0.1364,1.546,7.17,5.83,6.46,-6.4,11.539,4.6397,0.765,0.373,24.9,6.2,3.448,4.48436666666667,24.9,19.8,3.2,2.141,0.088
23,"Алтайс. к.",2006,55738,48570,-34.401,-7168,2.488267,0.0772,1.562,7.32,6.03,6.65,-5.2,11.154,6.3691,0.719,0.379,19.3,6.1,2.658,5.821,19.84,20,3.6,2.093,0.089
23,"Алтайс. к.",2007,53894,48103,-38.092,-23.02,2.463239,0.121,1.625,7.36,6.09,6.71,-3.7,10.166,7.5971,0.764,0.379,20.1,6.1,2.643,7.563325,20.7,20.4,4.5,2.031,0.064
23,"Алтайс. к.",2008,48852,43906,-33.571,-4946,2.446182,0.145,1.711,7.37,6.13,6.74,-2.7,9.104,9.9736,0.758,0.382,19,6,2.223,8.83495833333333,19.6,20.7,4,2.103,0.083
23,"Алтайс. к.",2009,44222,43028,-21.509,-4.79,2.434837,0.101,1.985,7.44,6.25,6.84,-2,8.969,9.8683,0.733,0.362,24.4,6.5,1.675,9.090725,25.2,21,4.2,2.076,0.123
23,"Алтайс. к.",2010,48942,44655,-27.219,-4287,2.424062,0.082,2.231,7.42,6.27,6.84,-2.3,9.429,11.0293,0.74,0.363,23.9,6.5,1.493,10.4129833333333,23.9,21.8,8.6,2.055,0.088
23,"Алтайс. к.",2011,80269,74544,-50.806,-5725,2.412294,0.0481,2.152,7.472,6.329,6.897,-1.9,7.7,12.4999,0.781,0.368,22.6,6.4,1.162,11.4731,22.6,22.1,6.8,1.983,0.085
23,"Алтайс. к.",2012,93067,86841,-48.523,5121,2.40299,0.0717,2.296,7.479,6.349,6.911,-0.9,10.1,13.6172,0.825,0.375,20.6,6.2,0.804,12.7963916666667,20.6,22.4,8.2,2.175,0.062
23,"Алтайс. к.",2013,96041,89622,-49.484,-6419,2.394694,0.0703,2.451,7.544,6.411,6.977,-0.8,9,15.9791,0.785,0.383,18.2,6,0.807,14.4802916666667,17.6,22.4,7.2,2.189,0.083
23,"Алтайс. к.",2014,87830,84561,-32.215,4399,2.387725,0.112,2.608,7.572,6.433,7.001,-1,8.7,18.434,0.742,0.38,17,6.1,1.073,15.632275,17,22.7,3.5,2.228,0.08
24,"Забайкал.",2005,21367,18078,-28.828,-29.1,1.128053,0.1088,1.405,6.72,5.29,5.93,-3.7,10.261,5.9076,0.634,0.381,26.1,6,8.305,5.14508333333333,26.1,18.5,6.9,1.905,0.086
24,"Забайкал.",2006,23140,18826,-39.045,-38.34,1.119235,0.09,1.449,6.87,5.53,6.15,-1.7,10.217,7.1192,0.641,0.384,23.6,6,7.913,6.75551666666667,23.84,18.9,7.6,1.81,0.062
24,"Забайкал.",2007,22360,18721,-38.534,-32.48,1.113291,0.109,1.532,7.03,5.68,6.31,0.5,8.547,8.2654,0.67,0.387,23.6,5.9,8.509,8.29540833333333,23.9,19,9.3,1.79,0.087
24,"Забайкал.",2008,23261,19640,-38.692,-32.39,1.110317,0.126,1.639,7.05,5.79,6.39,1.6,8.691,11.0472,0.656,0.397,19.9,5.7,9.743,10.530175,20.1,19.2,9.3,1.751,0.149
24,"Забайкал.",2009,22796,20179,-33.433,-23.43,1.109084,0.1139,1.901,7.11,5.89,6.48,2.3,6.573,12.7048,0.643,0.397,19.7,5.7,9.784,11.1644583333333,19.9,19.2,7.6,1.752,0.12
24,"Забайкал.",2010,24180,19298,-50.516,0,1.107564,0.0895,2.042,7.12,5.91,6.48,2.1,7.43,14.2045,0.647,0.399,19,5.6,7.758,12.5457416666667,19,19.5,12.9,1.782,0.111
24,"Забайкал.",2011,34731,25451,-91.424,-9280,1.102775,0.0783,2.089,7.209,5.994,6.575,2.2,6.4,15.9688,0.662,0.4,18.9,5.6,9.547,15.4057583333333,18.9,19.7,10.7,1.747,0.106
24,"Забайкал.",2012,35376,27770,-79.496,1069,1.097283,0.0556999999999999,2.182,7.224,6.061,6.624,3.1,7.4,17.5456,0.681,0.404,17.6,5.5,8.563,17.0093416666667,17.6,20,0,1.715,0.106
24,"Забайкал.",2013,35623,27069,-87.458,-8554,1.092757,0.0828,2.295,7.31,6.147,6.711,3.4,8.6,19.8861,0.66,0.405,16.4,5.5,3.549,17.4817333333333,16.2,20,6,1.892,0.105
24,"Забайкал.",2014,36078,29336,-70.42,912,1.088898,0.112,2.376,7.341,6.168,6.738,3.5,7.3,20.52,0.687,0.386,18,5.9,3.076,17.416875,18,20.1,5.7,1.916,0.104
25,"Камчатск.",2005,6744,4373,-69.361,-67.6,0.340251,0.2148,2.36,7.01,5.76,6.32,-1.5,10.277,11.1672,0.477,0.365,25.2,6.4,2.906,10.7700666666667,25.2,21.6,9.3,1.879,0.084
25,"Камчатск.",2006,6901,4885,-63.29,-28,0.333702,0.1163,2.543,7.07,5.96,6.48,-0.3,12.217,13.8119,0.506,0.375,23.6,6.2,3.229,14.0144333333333,25.1,21.6,8.8,1.817,0.081
25,"Камчатск.",2007,7355,5833,-57.836,-43.94,0.329379,0.101,2.617,7.17,6.04,6.57,0.2,8.673,16.7871,0.516,0.383,20.5,6,4.082,16.7175083333333,22,21.9,16.3,1.826,0.09
25,"Камчатск.",2008,7763,5537,-79.77,-17,0.326564,0.148,2.618,7.18,6.07,6.59,0.3,7.47,20.1161,0.523,0.376,22.6,6.2,4.74,19.8670416666667,24.44,22.2,17.1,2.07,0.086
25,"Камчатск.",2009,6587,5264,-59.629,-38.58,0.324172,0.107,2.666,7.18,6,6.55,0.1,11.798,24.0511,0.523,0.38,21.2,6.1,4.621,24.3294666666667,23,22.2,12.3,2.094,0.075
25,"Камчатск.",2010,7083,6602,-59.985,-22,0.322412,0.102,3.641,7.18,6.05,6.58,-0.6,9.377,27.0103,0.52,0.374,19.5,6.2,4.615,26.6541,19.5,24.2,15.2,2.028,0.07
25,"Камчатск.",2011,9867,8236,-125.238,-4019,0.320908,0.058,3.72,7.217,6.155,6.657,0.4,10,28.9649,0.553,0.376,19.2,6.2,3.839,29.7011166666667,19.2,24.4,16.3,1.859,0.061
25,"Камчатск.",2012,12057,11999,-123.832,3885,0.320353,0.0559,3.849,7.299,6.209,6.729,1.5,11.3,31.7636,0.561,0.381,17.8,6,3.156,33.143825,17.8,24.7,13.9,1.887,0.058
25,"Камчатск.",2013,15179,13976,-108.524,-3475,0.320207,0.0627,4.226,7.407,6.259,6.798,1.6,10.6,35.3714,0.551,0.381,17.8,6,2.889,34.70775,16.8,24.6,13.5,1.841,0.057
25,"Камчатск.",2014,16368,13246,-102.114,141,0.318567,0.0781999999999999,4.848,7.388,6.282,6.806,1.7,10,37.03,0.563,0.37,17,6.3,2.577,38.040125,17,25,11.7,1.902,0.045
26,"Краснодар.",2005,58683,82453,36.904,46.6,5.123077,0.1233,1.897,7.39,6.16,6.76,-5.4,8.643,5.5452,0.874,0.39,26.3,5.8,79.54,6.066175,26.3,19.4,0.8,2.364,0.074
26,"Краснодар.",2006,58838,85437,39.871,6864,5.135081,0.0953,1.954,7.48,6.3,6.88,-4.3,8.158,7.1931,0.851,0.398,22.6,5.7,90.737,7.85366666666667,22.44,19.8,1.5,2.34,0.071
26,"Краснодар.",2007,64028,100582,45.218,71.51,5.156798,0.113,2.062,7.51,6.37,6.93,-3.1,7.694,9.6923,0.859,0.412,19.4,5.3,88.723,10.4750333333333,19.2,20.5,2,2.368,0.066
26,"Краснодар.",2008,62102,92717,36.007,11762,5.182562,0.131,2.197,7.53,6.44,6.98,-2.1,7.103,11.9062,0.899,0.417,17.7,5.2,85.797,12.9253,17.5,21.1,1.4,2.357,0.047
26,"Краснодар.",2009,53161,78732,31.076,49.64,5.20433,0.098,2.362,7.6,6.55,7.08,-1.3,5.878,13.7521,0.873,0.413,18.5,5.3,82.025,13.7962583333333,18.2,21.8,1.4,2.333,0.072
26,"Краснодар.",2010,57620,84366,40.436,4965,5.22211,0.0853,2.412,7.62,6.56,7.1,-1.3,5.248,16.8921,0.827,0.415,15.2,5.3,86.264,16.409525,15.2,22.4,3.6,2.385,0.067
26,"Краснодар.",2011,94280,155794,87.841,61514,5.257231,0.0658,2.491,7.616,6.603,7.115,-1.3,6.1,18.796,0.844,0.417,13.5,5.2,91.974,19.7292166666667,13.5,22.6,2.8,2.385,0.059
26,"Краснодар.",2012,130546,176884,62.604,10327,5.307322,0.0668000000000001,2.617,7.67,6.664,7.174,-0.2,6.6,21.6858,0.842,0.42,11.2,5.2,89.189,22.9163083333333,11.2,23.1,4,2.443,0.056
